Time	UTC	GPS_lat(deg)	GPS_long(deg)	CBF:psi_ref	CBF:py_rel	CBF:px_rel	CBF:omega_safe
266.860	16:37:51.290	37.196136747	-3.620356453	-10.719069,18.18713	1.8125,-1.96875	1.160156,-10.84375	0.
267.110	16:37:51.540	37.196136571	-3.620356366	20.605928,20.48266	-0.878906,-0.9375	2.109375,-12.125	0.
267.360	16:37:51.790	37.196136501	-3.620356454	20.605928,20.48266	-0.878906,-0.9375	2.109375,-12.125	0.
267.610	16:37:52.040	37.196136396	-3.620356674	20.605928,20.48266	-0.878906,-0.9375	2.109375,-12.125	0.
267.860	16:37:52.290	37.196136291	-3.620356806	20.605928,20.48266	-0.878906,-0.9375	2.109375,-12.125	0.
268.110	16:37:52.540	37.196136220	-3.620356806	20.605928,20.48266	-0.878906,-0.9375	2.109375,-12.125	0.
268.360	16:37:52.790	37.196136220	-3.620356806	20.605928,20.48266	-0.878906,-0.9375	2.109375,-12.125	0.
268.610	16:37:53.040	37.196136115	-3.620356806	20.605928,20.48266	-0.878906,-0.9375	2.109375,-12.125	0.
268.860	16:37:53.290	37.196136045	-3.620356938	20.605928,20.48266	-0.878906,-0.9375	2.109375,-12.125	0.
269.110	16:37:53.540	37.196136045	-3.620356938	22.987902,19.040607	-5.269531,0.390625	0.589844,-14.375	0.
269.360	16:37:53.790	37.196136045	-3.620356807	22.987902,19.040607	-5.269531,0.390625	0.589844,-14.375	0.
269.610	16:37:54.040	37.196136045	-3.620356939	22.987902,19.040607	-5.269531,0.390625	0.589844,-14.375	0.
269.860	16:37:54.290	37.196135870	-3.620357027	22.987902,19.040607	-5.269531,0.390625	0.589844,-14.375	0.
270.110	16:37:54.540	37.196135940	-3.620357027	30.40593,13.191788	-7.117188,1.78125	-2.449219,-15.625	0.
270.360	16:37:54.790	37.196135940	-3.620357027	30.40593,13.191788	-7.117188,1.78125	-2.449219,-15.625	0.
270.610	16:37:55.040	37.196136046	-3.620356939	30.40593,13.191788	-7.117188,1.78125	-2.449219,-15.625	0.
270.860	16:37:55.290	37.196136116	-3.620356939	30.40593,13.191788	-7.117188,1.78125	-2.449219,-15.625	0.
271.110	16:37:55.540	37.196136116	-3.620357027	30.40593,13.191788	-7.117188,1.78125	-2.449219,-15.625	0.
271.360	16:37:55.790	37.196136222	-3.620357028	30.40593,13.191788	-7.117188,1.78125	-2.449219,-15.625	0.
271.610	16:37:56.040	37.196136222	-3.620357028	30.40593,13.191788	-7.117188,1.78125	-2.449219,-15.625	0.
271.860	16:37:56.290	37.196136292	-3.620356940	30.40593,13.191788	-7.117188,1.78125	-2.449219,-15.625	0.
272.110	16:37:56.540	37.196136292	-3.620356941	30.936415,16.479979	-7.429688,4.519531	-6.761719,-16.90625	0.
272.360	16:37:56.790	37.196136292	-3.620356809	30.936415,16.479979	-7.429688,4.519531	-6.761719,-16.90625	0.
272.610	16:37:57.040	37.196136292	-3.620356809	30.936415,16.479979	-7.429688,4.519531	-6.761719,-16.90625	0.
272.860	16:37:57.290	37.196136398	-3.620356941	30.936415,16.479979	-7.429688,4.519531	-6.761719,-16.90625	0.
273.110	16:37:57.540	37.196136398	-3.620356941	30.936415,16.479979	-7.429688,4.519531	-6.761719,-16.90625	0.
273.360	16:37:57.790	37.196136398	-3.620357029	30.936415,16.479979	-7.429688,4.519531	-6.761719,-16.90625	0.
273.610	16:37:58.040	37.196136293	-3.620357161	30.936415,16.479979	-7.429688,4.519531	-6.761719,-16.90625	0.
273.860	16:37:58.290	37.196136504	-3.620357161	30.936415,16.479979	-7.429688,4.519531	-6.761719,-16.90625	0.
274.110	16:37:58.540	37.196136504	-3.620357161	28.289318,9.331147	-5.113281,7.542969	-11.613281,-16.476562	0.
274.360	16:37:58.790	37.196136680	-3.620356942	28.289318,9.331147	-5.113281,7.542969	-11.613281,-16.476562	0.
274.610	16:37:59.040	37.196136680	-3.620356942	28.289318,9.331147	-5.113281,7.542969	-11.613281,-16.476562	0.
274.860	16:37:59.290	37.196136680	-3.620357030	28.289318,9.331147	-5.113281,7.542969	-11.613281,-16.476562	0.
275.110	16:37:59.540	37.196136751	-3.620357030	22.923792,2.311939	-2.332031,8.664062	-13.546875,-15.515625	0.
275.360	16:37:59.790	37.196136751	-3.620357162	22.923792,2.311939	-2.332031,8.664062	-13.546875,-15.515625	0.
275.610	16:38:0.040	37.196136856	-3.620357163	22.923792,2.311939	-2.332031,8.664062	-13.546875,-15.515625	0.
275.860	16:38:0.290	37.196136856	-3.620357163	22.923792,2.311939	-2.332031,8.664062	-13.546875,-15.515625	0.
276.110	16:38:0.540	37.196136856	-3.620356943	41.994019,2.873207	-0.679688,9.15625	-14.664062,-14.164062	0.
276.360	16:38:0.790	37.196136751	-3.620356812	41.994019,2.873207	-0.679688,9.15625	-14.664062,-14.164062	0.
276.610	16:38:1.040	37.196136857	-3.620356812	41.994019,2.873207	-0.679688,9.15625	-14.664062,-14.164062	0.
276.860	16:38:1.290	37.196136927	-3.620356680	41.994019,2.873207	-0.679688,9.15625	-14.664062,-14.164062	0.
277.110	16:38:1.540	37.196137138	-3.620356593	43.058056,0.155217	1.972656,9.738281	-16.917969,-12.496094	0.
277.360	16:38:1.790	37.196137033	-3.620356461	43.058056,0.155217	1.972656,9.738281	-16.917969,-12.496094	0.
277.610	16:38:2.040	37.196137208	-3.620356461	43.058056,0.155217	1.972656,9.738281	-16.917969,-12.496094	0.
277.860	16:38:2.290	37.196137314	-3.620356461	43.058056,0.155217	1.972656,9.738281	-16.917969,-12.496094	0.
278.110	16:38:2.540	37.196137314	-3.620356461	37.891174,0.874113	4.429688,9.585938	-17.636719,-11.148438	0.
278.360	16:38:2.790	37.196137209	-3.620356374	37.891174,0.874113	4.429688,9.585938	-17.636719,-11.148438	0.
278.610	16:38:3.040	37.196137314	-3.620356242	37.891174,0.874113	4.429688,9.585938	-17.636719,-11.148438	0.
278.860	16:38:3.290	37.196137560	-3.620356374	37.891174,0.874113	4.429688,9.585938	-17.636719,-11.148438	0.
279.110	16:38:3.540	37.196137560	-3.620356374	28.08329,0.561044	7.277344,8.859375	-17.523438,-9.355469	0.
279.360	16:38:3.790	37.196137666	-3.620356375	28.08329,0.561044	7.277344,8.859375	-17.523438,-9.355469	0.
279.610	16:38:4.040	37.196137666	-3.620356375	28.08329,0.561044	7.277344,8.859375	-17.523438,-9.355469	0.
279.860	16:38:4.290	37.196137561	-3.620356243	28.08329,0.561044	7.277344,8.859375	-17.523438,-9.355469	0.
280.110	16:38:4.540	37.196137561	-3.620356243	-6.419012,1.178554	9.238281,8.175781	-16.457031,-8.171875	0.
280.360	16:38:4.790	37.196137666	-3.620356463	-6.419012,1.178554	9.238281,8.175781	-16.457031,-8.171875	0.
280.610	16:38:5.040	37.196137666	-3.620356463	-6.419012,1.178554	9.238281,8.175781	-16.457031,-8.171875	0.
280.860	16:38:5.290	37.196137842	-3.620356595	-6.419012,1.178554	9.238281,8.175781	-16.457031,-8.171875	0.
281.110	16:38:5.540	37.196137842	-3.620356595	-8.116489,0.539489	9.714844,7.175781	-15.957031,-6.699219	0.
281.360	16:38:5.790	37.196137737	-3.620356464	-8.116489,0.539489	9.714844,7.175781	-15.957031,-6.699219	0.
281.610	16:38:6.040	37.196137491	-3.620356596	-8.116489,0.539489	9.714844,7.175781	-15.957031,-6.699219	0.
281.860	16:38:6.290	37.196137316	-3.620356684	-8.116489,0.539489	9.714844,7.175781	-15.957031,-6.699219	0.
282.110	16:38:6.540	37.196137210	-3.620356684	-11.271044,0.300863	12.183594,6.546875	-10.738281,-5.710938	0.
282.360	16:38:6.790	37.196137140	-3.620356684	-11.271044,0.300863	12.183594,6.546875	-10.738281,-5.710938	0.
282.610	16:38:7.040	37.196136929	-3.620356684	-11.271044,0.300863	12.183594,6.546875	-10.738281,-5.710938	0.
282.860	16:38:7.290	37.196136929	-3.620356948	-11.271044,0.300863	12.183594,6.546875	-10.738281,-5.710938	0.
283.110	16:38:7.540	37.196136859	-3.620356817	-13.344551,0.087101	11.976562,5.550781	-7.816406,-4.617188	0.
283.360	16:38:7.790	37.196136859	-3.620356949	-13.344551,0.087101	11.976562,5.550781	-7.816406,-4.617188	0.
283.610	16:38:8.040	37.196136754	-3.620357037	-13.344551,0.087101	11.976562,5.550781	-7.816406,-4.617188	0.
283.860	16:38:8.290	37.196136754	-3.620357169	-13.344551,0.087101	11.976562,5.550781	-7.816406,-4.617188	0.
284.110	16:38:8.540	37.196136754	-3.620357388	-9.927589,-0.526025	11.1875,4.261719	-4.929688,-3.289062	0.
284.360	16:38:8.790	37.196136684	-3.620357476	-9.927589,-0.526025	11.1875,4.261719	-4.929688,-3.289062	0.
284.610	16:38:9.040	37.196136684	-3.620357608	-9.927589,-0.526025	11.1875,4.261719	-4.929688,-3.289062	0.
284.860	16:38:9.290	37.196136684	-3.620357609	-9.927589,-0.526025	11.1875,4.261719	-4.929688,-3.289062	0.
285.110	16:38:9.540	37.196136684	-3.620357697	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
285.360	16:38:9.790	37.196136684	-3.620357697	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
285.610	16:38:10.040	37.196136685	-3.620357960	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
285.860	16:38:10.290	37.196136755	-3.620358048	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
286.110	16:38:10.540	37.196136861	-3.620357961	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
286.360	16:38:10.790	37.196136931	-3.620358049	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
286.610	16:38:11.040	37.196137037	-3.620358269	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
286.860	16:38:11.290	37.196137037	-3.620358269	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
287.110	16:38:11.540	37.196137037	-3.620358269	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
287.360	16:38:11.790	37.196137037	-3.620358269	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
287.610	16:38:12.040	37.196137037	-3.620358269	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
287.860	16:38:12.290	37.196137142	-3.620358270	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
288.110	16:38:12.540	37.196137318	-3.620358402	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
288.360	16:38:12.790	37.196137213	-3.620358490	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
288.610	16:38:13.040	37.196137213	-3.620358490	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
288.860	16:38:13.290	37.196137213	-3.620358622	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
289.110	16:38:13.540	37.196137319	-3.620358754	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
289.360	16:38:13.790	37.196137319	-3.620358754	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
289.610	16:38:14.040	37.196137319	-3.620358842	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
289.860	16:38:14.290	37.196137319	-3.620358842	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
290.110	16:38:14.540	37.196137214	-3.620358842	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
290.360	16:38:14.790	37.196137144	-3.620358755	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
290.610	16:38:15.040	37.196137038	-3.620358974	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
290.860	16:38:15.290	37.196137038	-3.620359062	-13.308657,-1.216131	10.386719,3.1875	-3.,-1.980469	0.
291.110	16:38:15.540	37.196137038	-3.620359063	14.095677,-0.098649	-2.300781,0.300781	7.359375,4.007812	0.
291.360	16:38:15.790	37.196137039	-3.620359063	14.095677,-0.098649	-2.300781,0.300781	7.359375,4.007812	0.
291.610	16:38:16.040	37.196136933	-3.620359195	14.095677,-0.098649	-2.300781,0.300781	7.359375,4.007812	0.
291.860	16:38:16.290	37.196136933	-3.620359195	14.095677,-0.098649	-2.300781,0.300781	7.359375,4.007812	0.
292.110	16:38:16.540	37.196136758	-3.620359283	14.095677,-0.098649	-2.300781,0.300781	7.359375,4.007812	0.
292.360	16:38:16.790	37.196136758	-3.620359415	14.095677,-0.098649	-2.300781,0.300781	7.359375,4.007812	0.
292.610	16:38:17.040	37.196136758	-3.620359503	14.095677,-0.098649	-2.300781,0.300781	7.359375,4.007812	0.
292.860	16:38:17.290	37.196136582	-3.620359635	14.095677,-0.098649	-2.300781,0.300781	7.359375,4.007812	0.
293.110	16:38:17.540	37.196136583	-3.620359635	5.52226,1.841947	-5.597656,-1.847656	3.019531,1.660156	0.
293.360	16:38:17.790	37.196136407	-3.620359635	5.52226,1.841947	-5.597656,-1.847656	3.019531,1.660156	0.
293.610	16:38:18.040	37.196136302	-3.620359635	5.52226,1.841947	-5.597656,-1.847656	3.019531,1.660156	0.
293.860	16:38:18.290	37.196136232	-3.620359636	5.52226,1.841947	-5.597656,-1.847656	3.019531,1.660156	0.
294.110	16:38:18.540	37.196136056	-3.620359416	13.306483,9.728683	-5.269531,-2.871094	0.230469,0.730469	0.
294.360	16:38:18.790	37.196135951	-3.620359504	13.306483,9.728683	-5.269531,-2.871094	0.230469,0.730469	0.
294.610	16:38:19.040	37.196135951	-3.620359504	13.306483,9.728683	-5.269531,-2.871094	0.230469,0.730469	0.
294.860	16:38:19.290	37.196135951	-3.620359504	13.306483,9.728683	-5.269531,-2.871094	0.230469,0.730469	0.
295.110	16:38:19.540	37.196135600	-3.620359505	16.804455,9.66348	-4.679688,-3.699219	-2.410156,-0.21875	0.
295.360	16:38:19.790	37.196135494	-3.620359637	16.804455,9.66348	-4.679688,-3.699219	-2.410156,-0.21875	0.
295.610	16:38:20.040	37.196135494	-3.620359637	16.804455,9.66348	-4.679688,-3.699219	-2.410156,-0.21875	0.
295.860	16:38:20.290	37.196135705	-3.620359505	26.577526,9.155834	-3.621094,-4.210938	-5.78125,-1.621094	0.
296.110	16:38:20.540	37.196135705	-3.620359418	26.577526,9.155834	-3.621094,-4.210938	-5.78125,-1.621094	0.
296.360	16:38:20.790	37.196135600	-3.620359506	26.577526,9.155834	-3.621094,-4.210938	-5.78125,-1.621094	0.
296.610	16:38:21.040	37.196135425	-3.620359506	26.577526,9.155834	-3.621094,-4.210938	-5.78125,-1.621094	0.
296.860	16:38:21.290	37.196135495	-3.620359418	27.209023,7.542366	-2.769531,-4.269531	-7.628906,-3.269531	0.
297.110	16:38:21.540	37.196135706	-3.620359418	27.209023,7.542366	-2.769531,-4.269531	-7.628906,-3.269531	0.
297.360	16:38:21.790	37.196135776	-3.620359418	27.209023,7.542366	-2.769531,-4.269531	-7.628906,-3.269531	0.
297.610	16:38:22.040	37.196135776	-3.620359506	27.209023,7.542366	-2.769531,-4.269531	-7.628906,-3.269531	0.
297.860	16:38:22.290	37.196135777	-3.620359507	42.558117,10.761522	-1.539062,-4.160156	-10.1875,-4.382812	0.
298.110	16:38:22.540	37.196135777	-3.620359419	42.558117,10.761522	-1.539062,-4.160156	-10.1875,-4.382812	0.
298.360	16:38:22.790	37.196135777	-3.620359419	42.558117,10.761522	-1.539062,-4.160156	-10.1875,-4.382812	0.
298.610	16:38:23.040	37.196135882	-3.620359507	42.558117,10.761522	-1.539062,-4.160156	-10.1875,-4.382812	0.
298.860	16:38:23.290	37.196135953	-3.620359639	42.208557,9.543355	0.03125,-3.75	-13.285156,-6.179688	0.
299.110	16:38:23.540	37.196136058	-3.620359771	42.208557,9.543355	0.03125,-3.75	-13.285156,-6.179688	0.
299.360	16:38:23.790	37.196136129	-3.620359991	42.208557,9.543355	0.03125,-3.75	-13.285156,-6.179688	0.
299.610	16:38:24.040	37.196136304	-3.620359859	42.208557,9.543355	0.03125,-3.75	-13.285156,-6.179688	0.
299.860	16:38:24.290	37.196136410	-3.620359859	52.991158,10.789061	1.640625,-3.449219	-15.617188,-7.242188	0.
300.110	16:38:24.540	37.196136515	-3.620359860	52.991158,10.789061	1.640625,-3.449219	-15.617188,-7.242188	0.
300.360	16:38:24.790	37.196136515	-3.620359860	52.991158,10.789061	1.640625,-3.449219	-15.617188,-7.242188	0.
300.610	16:38:25.040	37.196136867	-3.620360080	52.991158,10.789061	1.640625,-3.449219	-15.617188,-7.242188	0.
300.860	16:38:25.290	37.196136937	-3.620359992	47.270458,13.328915	2.582031,-2.929688	-16.566406,-8.589844	0.
301.110	16:38:25.540	37.196137043	-3.620359992	47.270458,13.328915	2.582031,-2.929688	-16.566406,-8.589844	0.
301.360	16:38:25.790	37.196137043	-3.620359992	47.270458,13.328915	2.582031,-2.929688	-16.566406,-8.589844	0.
301.610	16:38:26.040	37.196137219	-3.620360080	47.270458,13.328915	2.582031,-2.929688	-16.566406,-8.589844	0.
301.860	16:38:26.290	37.196137324	-3.620360212	35.60569,20.349138	5.789062,-2.101562	-17.636719,-10.484375	0.
302.110	16:38:26.540	37.196137500	-3.620360081	35.60569,20.349138	5.789062,-2.101562	-17.636719,-10.484375	0.
302.360	16:38:26.790	37.196137570	-3.620360081	35.60569,20.349138	5.789062,-2.101562	-17.636719,-10.484375	0.
302.610	16:38:27.040	37.196137571	-3.620359993	35.60569,20.349138	5.789062,-2.101562	-17.636719,-10.484375	0.
302.860	16:38:27.290	37.196137676	-3.620360081	-0.784012,19.341244	8.636719,-1.558594	-17.117188,-12.15625	0.
303.110	16:38:27.540	37.196137852	-3.620359994	-0.784012,19.341244	8.636719,-1.558594	-17.117188,-12.15625	0.
303.360	16:38:27.790	37.196137852	-3.620359994	-0.784012,19.341244	8.636719,-1.558594	-17.117188,-12.15625	0.
303.610	16:38:28.040	37.196137957	-3.620359994	-0.784012,19.341244	8.636719,-1.558594	-17.117188,-12.15625	0.
303.860	16:38:28.290	37.196138028	-3.620359994	-5.667617,18.501173	10.527344,-1.089844	-14.605469,-13.144531	0.
304.110	16:38:28.540	37.196138204	-3.620359994	-5.667617,18.501173	10.527344,-1.089844	-14.605469,-13.144531	0.
304.360	16:38:28.790	37.196138204	-3.620359995	-5.667617,18.501173	10.527344,-1.089844	-14.605469,-13.144531	0.
304.610	16:38:29.040	37.196138309	-3.620359995	-5.667617,18.501173	10.527344,-1.089844	-14.605469,-13.144531	0.
304.860	16:38:29.290	37.196138380	-3.620359995	-1.435516,21.455421	10.425781,-0.339844	-11.945312,-14.183594	0.
305.110	16:38:29.540	37.196138555	-3.620360083	-1.435516,21.455421	10.425781,-0.339844	-11.945312,-14.183594	0.
305.360	16:38:29.790	37.196138661	-3.620360083	-1.435516,21.455421	10.425781,-0.339844	-11.945312,-14.183594	0.
305.610	16:38:30.040	37.196138661	-3.620360215	-1.435516,21.455421	10.425781,-0.339844	-11.945312,-14.183594	0.
305.860	16:38:30.290	37.196138767	-3.620360083	0.956269,20.754961	9.515625,0.828125	-9.71875,-15.238281	0.
306.110	16:38:30.540	37.196138837	-3.620360084	0.956269,20.754961	9.515625,0.828125	-9.71875,-15.238281	0.
306.360	16:38:30.790	37.196138837	-3.620359996	0.956269,20.754961	9.515625,0.828125	-9.71875,-15.238281	0.
306.610	16:38:31.040	37.196138837	-3.620359996	0.956269,20.754961	9.515625,0.828125	-9.71875,-15.238281	0.
306.860	16:38:31.290	37.196138943	-3.620359996	0.994386,13.446462	7.957031,2.269531	-7.148438,-16.144531	0.
307.110	16:38:31.540	37.196138943	-3.620359865	0.994386,13.446462	7.957031,2.269531	-7.148438,-16.144531	0.
307.360	16:38:31.790	37.196138943	-3.620359865	0.994386,13.446462	7.957031,2.269531	-7.148438,-16.144531	0.
307.610	16:38:32.040	37.196139013	-3.620359865	0.994386,13.446462	7.957031,2.269531	-7.148438,-16.144531	0.
307.860	16:38:32.290	37.196139013	-3.620359778	-0.310965,20.287191	5.550781,3.300781	-4.628906,-16.484375	0.
308.110	16:38:32.540	37.196139013	-3.620359646	-0.310965,20.287191	5.550781,3.300781	-4.628906,-16.484375	0.
308.360	16:38:32.790	37.196139119	-3.620359646	-0.310965,20.287191	5.550781,3.300781	-4.628906,-16.484375	0.
308.610	16:38:33.040	37.196139014	-3.620359646	-0.310965,20.287191	5.550781,3.300781	-4.628906,-16.484375	0.
308.860	16:38:33.290	37.196139119	-3.620359515	-0.310965,20.287191	5.550781,3.300781	-4.628906,-16.484375	0.
309.110	16:38:33.540	37.196139190	-3.620359427	-0.310965,20.287191	5.550781,3.300781	-4.628906,-16.484375	0.
309.360	16:38:33.790	37.196139119	-3.620359296	-0.310965,20.287191	5.550781,3.300781	-4.628906,-16.484375	0.
309.610	16:38:34.040	37.196139190	-3.620359296	-0.310965,20.287191	5.550781,3.300781	-4.628906,-16.484375	0.
309.860	16:38:34.290	37.196139190	-3.620359296	-0.310965,20.287191	5.550781,3.300781	-4.628906,-16.484375	0.
310.110	16:38:34.540	37.196139190	-3.620359296	-0.310965,20.287191	5.550781,3.300781	-4.628906,-16.484375	0.
310.360	16:38:34.790	37.196139401	-3.620359296	-0.310965,20.287191	5.550781,3.300781	-4.628906,-16.484375	0.
310.610	16:38:35.040	37.196139647	-3.620359209	-0.310965,20.287191	5.550781,3.300781	-4.628906,-16.484375	0.
310.860	16:38:35.290	37.196139823	-3.620359209	0.,2.089755	0.621094,8.015625	1.449219,-15.925781	0.
311.110	16:38:35.540	37.196139753	-3.620359077	0.,2.089755	0.621094,8.015625	1.449219,-15.925781	0.
311.360	16:38:35.790	37.196139928	-3.620359077	0.,2.089755	0.621094,8.015625	1.449219,-15.925781	0.
311.610	16:38:36.040	37.196139928	-3.620359077	0.,2.089755	0.621094,8.015625	1.449219,-15.925781	0.
311.860	16:38:36.290	37.196139753	-3.620359078	0.,2.089755	0.621094,8.015625	1.449219,-15.925781	0.
312.110	16:38:36.540	37.196139648	-3.620359078	0.,2.089755	0.621094,8.015625	1.449219,-15.925781	0.
312.360	16:38:36.790	37.196139472	-3.620358990	0.,2.089755	0.621094,8.015625	1.449219,-15.925781	0.
312.610	16:38:37.040	37.196139402	-3.620359078	0.,2.089755	0.621094,8.015625	1.449219,-15.925781	0.
312.860	16:38:37.290	37.196139402	-3.620359079	0.,2.089755	0.621094,8.015625	1.449219,-15.925781	0.
313.110	16:38:37.540	37.196139402	-3.620359210	0.,2.089755	0.621094,8.015625	1.449219,-15.925781	0.
313.360	16:38:37.790	37.196139402	-3.620359211	0.,2.089755	0.621094,8.015625	1.449219,-15.925781	0.
313.610	16:38:38.040	37.196139402	-3.620359299	0.,2.089755	0.621094,8.015625	1.449219,-15.925781	0.
313.860	16:38:38.290	37.196139402	-3.620359431	32.519627,0.227347	-6.53125,9.484375	1.421875,-12.003906	0.
314.110	16:38:38.540	37.196139297	-3.620359431	32.519627,0.227347	-6.53125,9.484375	1.421875,-12.003906	0.
314.360	16:38:38.790	37.196139192	-3.620359299	32.519627,0.227347	-6.53125,9.484375	1.421875,-12.003906	0.
314.610	16:38:39.040	37.196139297	-3.620359299	32.519627,0.227347	-6.53125,9.484375	1.421875,-12.003906	0.
314.860	16:38:39.290	37.196139297	-3.620359431	18.771162,1.228945	-7.5,9.207031	-2.289062,-10.195312	0.
315.110	16:38:39.540	37.196139298	-3.620359432	18.771162,1.228945	-7.5,9.207031	-2.289062,-10.195312	0.
315.360	16:38:39.790	37.196139298	-3.620359520	18.771162,1.228945	-7.5,9.207031	-2.289062,-10.195312	0.
315.610	16:38:40.040	37.196139298	-3.620359520	18.771162,1.228945	-7.5,9.207031	-2.289062,-10.195312	0.
315.860	16:38:40.290	37.196139298	-3.620359652	21.810575,0.626912	-6.699219,8.527344	-5.070312,-8.398438	0.
316.110	16:38:40.540	37.196139298	-3.620359652	21.810575,0.626912	-6.699219,8.527344	-5.070312,-8.398438	0.
316.360	16:38:40.790	37.196139298	-3.620359784	21.810575,0.626912	-6.699219,8.527344	-5.070312,-8.398438	0.
316.610	16:38:41.040	37.196139298	-3.620359784	21.810575,0.626912	-6.699219,8.527344	-5.070312,-8.398438	0.
316.860	16:38:41.290	37.196139298	-3.620359784	24.437031,0.188304	-4.582031,8.355469	-7.878906,-8.128906	0.
317.110	16:38:41.540	37.196139123	-3.620359872	24.437031,0.188304	-4.582031,8.355469	-7.878906,-8.128906	0.
317.360	16:38:41.790	37.196139123	-3.620360004	24.437031,0.188304	-4.582031,8.355469	-7.878906,-8.128906	0.
317.610	16:38:42.040	37.196139018	-3.620360004	24.437031,0.188304	-4.582031,8.355469	-7.878906,-8.128906	0.
317.860	16:38:42.290	37.196138947	-3.620360224	33.455318,0.530005	-3.199219,7.09375	-9.59375,-6.058594	0.
318.110	16:38:42.540	37.196138948	-3.620360312	33.455318,0.530005	-3.199219,7.09375	-9.59375,-6.058594	0.
318.360	16:38:42.790	37.196138948	-3.620360312	33.455318,0.530005	-3.199219,7.09375	-9.59375,-6.058594	0.
318.610	16:38:43.040	37.196138667	-3.620360796	33.455318,0.530005	-3.199219,7.09375	-9.59375,-6.058594	0.
318.860	16:38:43.290	37.196138561	-3.620360884	36.988613,0.251423	-1.359375,6.082031	-12.027344,-4.800781	0.
319.110	16:38:43.540	37.196138491	-3.620361015	36.988613,0.251423	-1.359375,6.082031	-12.027344,-4.800781	0.
319.360	16:38:43.790	37.196138316	-3.620361104	36.988613,0.251423	-1.359375,6.082031	-12.027344,-4.800781	0.
319.610	16:38:44.040	37.196138316	-3.620361235	36.988613,0.251423	-1.359375,6.082031	-12.027344,-4.800781	0.
319.860	16:38:44.290	37.196138211	-3.620361323	51.145748,-0.109626	0.132812,4.980469	-14.257812,-3.382812	0.
320.110	16:38:44.540	37.196138140	-3.620361455	51.145748,-0.109626	0.132812,4.980469	-14.257812,-3.382812	0.
320.360	16:38:44.790	37.196137965	-3.620361324	51.145748,-0.109626	0.132812,4.980469	-14.257812,-3.382812	0.
320.610	16:38:45.040	37.196137860	-3.620361324	51.145748,-0.109626	0.132812,4.980469	-14.257812,-3.382812	0.
320.860	16:38:45.290	37.196137965	-3.620361324	47.175259,-0.407213	2.519531,4.519531	-16.886719,-2.8125	0.
321.110	16:38:45.540	37.196137860	-3.620361456	47.175259,-0.407213	2.519531,4.519531	-16.886719,-2.8125	0.
321.360	16:38:45.790	37.196137755	-3.620361588	47.175259,-0.407213	2.519531,4.519531	-16.886719,-2.8125	0.
321.610	16:38:46.040	37.196137684	-3.620361676	47.175259,-0.407213	2.519531,4.519531	-16.886719,-2.8125	0.
321.860	16:38:46.290	37.196137685	-3.620361676	46.818558,-1.870756	4.269531,2.949219	-17.65625,-1.339844	0.
322.110	16:38:46.540	37.196137685	-3.620361676	46.818558,-1.870756	4.269531,2.949219	-17.65625,-1.339844	0.
322.360	16:38:46.790	37.196137579	-3.620361808	46.818558,-1.870756	4.269531,2.949219	-17.65625,-1.339844	0.
322.610	16:38:47.040	37.196137509	-3.620361809	46.818558,-1.870756	4.269531,2.949219	-17.65625,-1.339844	0.
322.860	16:38:47.290	37.196137334	-3.620361897	46.818558,-1.870756	4.269531,2.949219	-17.65625,-1.339844	0.
323.110	16:38:47.540	37.196137228	-3.620361897	46.818558,-1.870756	4.269531,2.949219	-17.65625,-1.339844	0.
323.360	16:38:47.790	37.196137229	-3.620362029	46.818558,-1.870756	4.269531,2.949219	-17.65625,-1.339844	0.
323.610	16:38:48.040	37.196137053	-3.620362117	46.818558,-1.870756	4.269531,2.949219	-17.65625,-1.339844	0.
323.860	16:38:48.290	37.196137159	-3.620362249	2.491156,0.675687	8.953125,1.40625	-17.425781,1.480469	0.
324.110	16:38:48.540	37.196137159	-3.620362337	2.491156,0.675687	8.953125,1.40625	-17.425781,1.480469	0.
