Time	UTC	GPS_lat(deg)	GPS_long(deg)	CBF:psi_ref	CBF:py_rel	CBF:px_rel	CBF:omega_safe
212.386	16:36:40.113	37.196106437	-3.620374897	0.149366,2.614712	4.230469,12.476562	1.242188,-9.90625	0.
212.636	16:36:40.363	37.196106651	-3.620374674	0.149366,2.614712	4.230469,12.476562	1.242188,-9.90625	0.
212.886	16:36:40.613	37.196106828	-3.620374540	0.149366,2.614712	4.230469,12.476562	1.242188,-9.90625	0.
213.136	16:36:40.863	37.196106828	-3.620374540	0.149366,2.614712	4.230469,12.476562	1.242188,-9.90625	0.
213.386	16:36:41.113	37.196107255	-3.620374761	0.149366,2.614712	4.230469,12.476562	1.242188,-9.90625	0.
213.636	16:36:41.363	37.196107361	-3.620374894	0.149366,2.614712	4.230469,12.476562	1.242188,-9.90625	0.
213.886	16:36:41.613	37.196107468	-3.620374894	0.149366,2.614712	4.230469,12.476562	1.242188,-9.90625	0.
214.136	16:36:41.863	37.196107717	-3.620374893	0.149366,2.614712	4.230469,12.476562	1.242188,-9.90625	0.
214.386	16:36:42.113	37.196108001	-3.620374982	0.149366,2.614712	4.230469,12.476562	1.242188,-9.90625	0.
214.636	16:36:42.363	37.196108179	-3.620375115	0.149366,2.614712	4.230469,12.476562	1.242188,-9.90625	0.
214.886	16:36:42.613	37.196108357	-3.620375115	0.02708,2.324456	3.710938,10.695312	1.460938,-5.800781	0.
215.136	16:36:42.863	37.196108641	-3.620375203	0.02708,2.324456	3.710938,10.695312	1.460938,-5.800781	0.
215.386	16:36:43.113	37.196108641	-3.620375203	0.02708,2.324456	3.710938,10.695312	1.460938,-5.800781	0.
215.636	16:36:43.363	37.196109175	-3.620375202	0.02708,2.324456	3.710938,10.695312	1.460938,-5.800781	0.
215.886	16:36:43.613	37.196109352	-3.620375336	0.213653,1.511015	3.550781,9.511719	1.539062,-4.328125	0.
216.136	16:36:43.863	37.196109530	-3.620375335	0.213653,1.511015	3.550781,9.511719	1.539062,-4.328125	0.
216.386	16:36:44.113	37.196109637	-3.620375201	0.213653,1.511015	3.550781,9.511719	1.539062,-4.328125	0.
216.636	16:36:44.363	37.196109992	-3.620375334	0.213653,1.511015	3.550781,9.511719	1.539062,-4.328125	0.
216.886	16:36:44.613	37.196109814	-3.620375334	0.213653,1.511015	3.550781,9.511719	1.539062,-4.328125	0.
217.136	16:36:44.863	37.196109814	-3.620375334	0.213653,1.511015	3.550781,9.511719	1.539062,-4.328125	0.
217.386	16:36:45.113	37.196110098	-3.620375778	0.213653,1.511015	3.550781,9.511719	1.539062,-4.328125	0.
217.636	16:36:45.363	37.196110098	-3.620375778	0.213653,1.511015	3.550781,9.511719	1.539062,-4.328125	0.
217.886	16:36:45.613	37.196110346	-3.620376000	0.2212,-0.12173	3.363281,8.25	1.757812,-1.972656	0.
218.136	16:36:45.863	37.196110453	-3.620376222	0.2212,-0.12173	3.363281,8.25	1.757812,-1.972656	0.
218.386	16:36:46.113	37.196110452	-3.620376355	0.2212,-0.12173	3.363281,8.25	1.757812,-1.972656	0.
218.636	16:36:46.363	37.196110559	-3.620376355	0.2212,-0.12173	3.363281,8.25	1.757812,-1.972656	0.
218.886	16:36:46.613	37.196110559	-3.620376355	-0.016777,-0.393403	3.222656,7.351562	1.882812,-0.71875	0.
219.136	16:36:46.863	37.196110914	-3.620376354	-0.016777,-0.393403	3.222656,7.351562	1.882812,-0.71875	0.
219.386	16:36:47.113	37.196111199	-3.620376487	-0.016777,-0.393403	3.222656,7.351562	1.882812,-0.71875	0.
219.636	16:36:47.363	37.196111199	-3.620376487	-0.016777,-0.393403	3.222656,7.351562	1.882812,-0.71875	0.
219.886	16:36:47.613	37.196111269	-3.620376575	-0.001718,-0.637696	3.101562,6.109375	1.9375,0.558594	0.
220.136	16:36:47.863	37.196111268	-3.620376575	-0.001718,-0.637696	3.101562,6.109375	1.9375,0.558594	0.
220.386	16:36:48.113	37.196111197	-3.620376574	-0.001718,-0.637696	3.101562,6.109375	1.9375,0.558594	0.
220.636	16:36:48.363	37.196111089	-3.620376708	-0.001718,-0.637696	3.101562,6.109375	1.9375,0.558594	0.
220.886	16:36:48.613	37.196111089	-3.620376708	-0.001718,-0.637696	3.101562,6.109375	1.9375,0.558594	0.
221.136	16:36:48.863	37.196111089	-3.620376708	-0.001718,-0.637696	3.101562,6.109375	1.9375,0.558594	0.
221.386	16:36:49.113	37.196111089	-3.620376708	-0.001718,-0.637696	3.101562,6.109375	1.9375,0.558594	0.
221.636	16:36:49.363	37.196111551	-3.620377285	-0.001718,-0.637696	3.101562,6.109375	1.9375,0.558594	0.
221.886	16:36:49.613	37.196111551	-3.620377285	0.026685,-0.886496	2.96875,4.71875	2.140625,3.390625	0.
222.136	16:36:49.863	37.196111372	-3.620377373	0.026685,-0.886496	2.96875,4.71875	2.140625,3.390625	0.
222.386	16:36:50.113	37.196111371	-3.620377506	0.026685,-0.886496	2.96875,4.71875	2.140625,3.390625	0.
222.636	16:36:50.363	37.196111442	-3.620377372	0.026685,-0.886496	2.96875,4.71875	2.140625,3.390625	0.
222.886	16:36:50.613	37.196111441	-3.620377728	0.193212,-0.04532	2.878906,3.261719	2.25,3.929688	0.
223.136	16:36:50.863	37.196111441	-3.620377728	0.193212,-0.04532	2.878906,3.261719	2.25,3.929688	0.
223.386	16:36:51.113	37.196111547	-3.620378306	0.193212,-0.04532	2.878906,3.261719	2.25,3.929688	0.
223.636	16:36:51.363	37.196111547	-3.620378529	0.193212,-0.04532	2.878906,3.261719	2.25,3.929688	0.
223.886	16:36:51.613	37.196111618	-3.620378751	0.001032,0.440515	2.78125,1.652344	2.449219,3.722656	0.
224.136	16:36:51.863	37.196111724	-3.620378751	0.001032,0.440515	2.78125,1.652344	2.449219,3.722656	0.
224.386	16:36:52.113	37.196111724	-3.620378751	0.001032,0.440515	2.78125,1.652344	2.449219,3.722656	0.
224.636	16:36:52.363	37.196111901	-3.620378839	0.001032,0.440515	2.78125,1.652344	2.449219,3.722656	0.
224.886	16:36:52.613	37.196111901	-3.620379061	0.218469,-1.23499	2.730469,0.019531	2.539062,2.359375	0.
225.136	16:36:52.863	37.196111901	-3.620379061	0.218469,-1.23499	2.730469,0.019531	2.539062,2.359375	0.
225.386	16:36:53.113	37.196111901	-3.620379061	0.218469,-1.23499	2.730469,0.019531	2.539062,2.359375	0.
225.636	16:36:53.363	37.196111792	-3.620379416	0.218469,-1.23499	2.730469,0.019531	2.539062,2.359375	0.
225.886	16:36:53.613	37.196111792	-3.620379327	-0.030681,0.	2.722656,-0.839844	2.640625,1.601562	0.
226.136	16:36:53.863	37.196111898	-3.620378970	-0.030681,0.	2.722656,-0.839844	2.640625,1.601562	0.
226.386	16:36:54.113	37.196111898	-3.620378969	-0.030681,0.	2.722656,-0.839844	2.640625,1.601562	0.
226.636	16:36:54.363	37.196111897	-3.620379058	-0.030681,0.	2.722656,-0.839844	2.640625,1.601562	0.
226.886	16:36:54.613	37.196111897	-3.620379191	0.1541,1.285961	2.640625,-1.941406	2.699219,1.160156	0.
227.136	16:36:54.863	37.196112003	-3.620379324	0.1541,1.285961	2.640625,-1.941406	2.699219,1.160156	0.
227.386	16:36:55.113	37.196112181	-3.620379413	0.1541,1.285961	2.640625,-1.941406	2.699219,1.160156	0.
227.636	16:36:55.363	37.196112252	-3.620379323	0.1541,1.285961	2.640625,-1.941406	2.699219,1.160156	0.
227.886	16:36:55.613	37.196112430	-3.620379323	0.114605,2.52339	2.472656,-2.75	2.800781,0.132812	0.
228.136	16:36:55.863	37.196112607	-3.620379322	0.114605,2.52339	2.472656,-2.75	2.800781,0.132812	0.
228.386	16:36:56.113	37.196112607	-3.620379322	0.114605,2.52339	2.472656,-2.75	2.800781,0.132812	0.
228.636	16:36:56.363	37.196112999	-3.620379188	0.114605,2.52339	2.472656,-2.75	2.800781,0.132812	0.
228.886	16:36:56.613	37.196112999	-3.620379188	0.102606,5.317518	2.371094,-2.609375	2.796875,-1.273438	0.
229.136	16:36:56.863	37.196112999	-3.620379188	0.102606,5.317518	2.371094,-2.609375	2.796875,-1.273438	0.
229.386	16:36:57.113	37.196112999	-3.620379188	0.102606,5.317518	2.371094,-2.609375	2.796875,-1.273438	0.
229.636	16:36:57.363	37.196113638	-3.620378607	0.102606,5.317518	2.371094,-2.609375	2.796875,-1.273438	0.
229.886	16:36:57.613	37.196113709	-3.620378606	0.084789,8.226212	2.269531,-2.	2.75,-3.3125	0.
230.136	16:36:57.863	37.196113709	-3.620378606	0.084789,8.226212	2.269531,-2.	2.75,-3.3125	0.
230.386	16:36:58.113	37.196113709	-3.620378606	0.084789,8.226212	2.269531,-2.	2.75,-3.3125	0.
230.636	16:36:58.363	37.196114064	-3.620378382	0.084789,8.226212	2.269531,-2.	2.75,-3.3125	0.
230.886	16:36:58.613	37.196114171	-3.620378293	0.084789,8.226212	2.269531,-2.	2.75,-3.3125	0.
231.136	16:36:58.863	37.196114171	-3.620378293	0.084789,8.226212	2.269531,-2.	2.75,-3.3125	0.
231.386	16:36:59.113	37.196114348	-3.620378292	0.084789,8.226212	2.269531,-2.	2.75,-3.3125	0.
231.636	16:36:59.363	37.196114347	-3.620378158	0.084789,8.226212	2.269531,-2.	2.75,-3.3125	0.
231.886	16:36:59.613	37.196114347	-3.620377934	0.016922,8.935283	2.152344,-1.070312	2.671875,-5.96875	0.
232.136	16:36:59.863	37.196114347	-3.620377934	0.016922,8.935283	2.152344,-1.070312	2.671875,-5.96875	0.
232.386	16:37:0.113	37.196114168	-3.620377800	0.016922,8.935283	2.152344,-1.070312	2.671875,-5.96875	0.
232.636	16:37:0.363	37.196114167	-3.620377710	0.016922,8.935283	2.152344,-1.070312	2.671875,-5.96875	0.
232.886	16:37:0.613	37.196114345	-3.620377487	-0.010832,14.042357	2.140625,-0.460938	2.589844,-7.515625	0.
233.136	16:37:0.863	37.196114345	-3.620377487	-0.010832,14.042357	2.140625,-0.460938	2.589844,-7.515625	0.
233.386	16:37:1.113	37.196114522	-3.620377129	-0.010832,14.042357	2.140625,-0.460938	2.589844,-7.515625	0.
233.636	16:37:1.363	37.196114451	-3.620376995	-0.010832,14.042357	2.140625,-0.460938	2.589844,-7.515625	0.
233.886	16:37:1.613	37.196114521	-3.620376906	-0.010832,14.042357	2.140625,-0.460938	2.589844,-7.515625	0.
234.136	16:37:1.863	37.196114521	-3.620376906	-0.010832,14.042357	2.140625,-0.460938	2.589844,-7.515625	0.
234.386	16:37:2.113	37.196114342	-3.620376682	-0.010832,14.042357	2.140625,-0.460938	2.589844,-7.515625	0.
234.636	16:37:2.363	37.196114342	-3.620376681	-0.010832,14.042357	2.140625,-0.460938	2.589844,-7.515625	0.
234.886	16:37:2.613	37.196114341	-3.620376547	0.020802,16.402384	2.128906,1.101562	2.4375,-10.6875	0.
235.136	16:37:2.863	37.196114163	-3.620376547	0.020802,16.402384	2.128906,1.101562	2.4375,-10.6875	0.
235.386	16:37:3.113	37.196114269	-3.620376546	0.020802,16.402384	2.128906,1.101562	2.4375,-10.6875	0.
235.636	16:37:3.363	37.196114269	-3.620376546	0.020802,16.402384	2.128906,1.101562	2.4375,-10.6875	0.
235.886	16:37:3.613	37.196114161	-3.620376456	0.020802,16.402384	2.128906,1.101562	2.4375,-10.6875	0.
236.136	16:37:3.863	37.196114161	-3.620376456	0.020802,16.402384	2.128906,1.101562	2.4375,-10.6875	0.
236.386	16:37:4.113	37.196114161	-3.620376456	0.020802,16.402384	2.128906,1.101562	2.4375,-10.6875	0.
236.636	16:37:4.363	37.196114267	-3.620375875	0.020802,16.402384	2.128906,1.101562	2.4375,-10.6875	0.
236.886	16:37:4.613	37.196114159	-3.620375875	0.040636,19.022766	2.160156,2.488281	2.300781,-13.316406	0.
237.136	16:37:4.863	37.196114159	-3.620375741	0.040636,19.022766	2.160156,2.488281	2.300781,-13.316406	0.
237.386	16:37:5.113	37.196114051	-3.620375651	0.040636,19.022766	2.160156,2.488281	2.300781,-13.316406	0.
237.636	16:37:5.363	37.196113979	-3.620375428	0.040636,19.022766	2.160156,2.488281	2.300781,-13.316406	0.
237.886	16:37:5.613	37.196113979	-3.620375160	0.040636,19.022766	2.160156,2.488281	2.300781,-13.316406	0.
238.136	16:37:5.863	37.196113872	-3.620374937	0.040636,19.022766	2.160156,2.488281	2.300781,-13.316406	0.
238.386	16:37:6.113	37.196113872	-3.620374937	0.040636,19.022766	2.160156,2.488281	2.300781,-13.316406	0.
238.636	16:37:6.363	37.196113871	-3.620374490	0.040636,19.022766	2.160156,2.488281	2.300781,-13.316406	0.
238.886	16:37:6.613	37.196113870	-3.620374400	0.076446,13.66298	2.203125,5.089844	2.113281,-14.425781	0.
239.136	16:37:6.863	37.196113870	-3.620374400	0.076446,13.66298	2.203125,5.089844	2.113281,-14.425781	0.
239.386	16:37:7.113	37.196113870	-3.620374400	0.076446,13.66298	2.203125,5.089844	2.113281,-14.425781	0.
239.636	16:37:7.363	37.196113690	-3.620373819	0.076446,13.66298	2.203125,5.089844	2.113281,-14.425781	0.
239.886	16:37:7.613	37.196113619	-3.620373462	0.076446,13.66298	2.203125,5.089844	2.113281,-14.425781	0.
240.136	16:37:7.863	37.196113619	-3.620373462	0.076446,13.66298	2.203125,5.089844	2.113281,-14.425781	0.
240.386	16:37:8.113	37.196113511	-3.620373239	0.076446,13.66298	2.203125,5.089844	2.113281,-14.425781	0.
240.636	16:37:8.363	37.196113439	-3.620373015	0.076446,13.66298	2.203125,5.089844	2.113281,-14.425781	0.
240.886	16:37:8.613	37.196113439	-3.620373015	0.043883,20.270247	2.300781,8.03125	1.898438,-15.496094	0.
241.136	16:37:8.863	37.196113331	-3.620372791	0.043883,20.270247	2.300781,8.03125	1.898438,-15.496094	0.
241.386	16:37:9.113	37.196113330	-3.620372657	0.043883,20.270247	2.300781,8.03125	1.898438,-15.496094	0.
241.636	16:37:9.363	37.196113152	-3.620372568	0.043883,20.270247	2.300781,8.03125	1.898438,-15.496094	0.
241.886	16:37:9.613	37.196113222	-3.620372300	0.043883,20.270247	2.300781,8.03125	1.898438,-15.496094	0.
242.136	16:37:9.863	37.196113222	-3.620372300	0.043883,20.270247	2.300781,8.03125	1.898438,-15.496094	0.
242.386	16:37:10.113	37.196113221	-3.620372076	0.043883,20.270247	2.300781,8.03125	1.898438,-15.496094	0.
242.636	16:37:10.363	37.196113150	-3.620371852	0.043883,20.270247	2.300781,8.03125	1.898438,-15.496094	0.
242.886	16:37:10.613	37.196113149	-3.620371763	-0.021227,4.433657	2.25,10.804688	1.820312,-14.285156	0.
243.136	16:37:10.863	37.196113149	-3.620371539	-0.021227,4.433657	2.25,10.804688	1.820312,-14.285156	0.
243.386	16:37:11.113	37.196113149	-3.620371539	-0.021227,4.433657	2.25,10.804688	1.820312,-14.285156	0.
243.636	16:37:11.363	37.196113148	-3.620371182	-0.021227,4.433657	2.25,10.804688	1.820312,-14.285156	0.
243.886	16:37:11.613	37.196113147	-3.620371048	-0.021227,4.433657	2.25,10.804688	1.820312,-14.285156	0.
244.136	16:37:11.863	37.196113147	-3.620371048	-0.021227,4.433657	2.25,10.804688	1.820312,-14.285156	0.
244.386	16:37:12.113	37.196113146	-3.620370824	-0.021227,4.433657	2.25,10.804688	1.820312,-14.285156	0.
244.636	16:37:12.363	37.196113039	-3.620370823	-0.021227,4.433657	2.25,10.804688	1.820312,-14.285156	0.
244.886	16:37:12.613	37.196113145	-3.620370733	-0.004523,3.174865	2.269531,11.925781	1.722656,-12.035156	0.
245.136	16:37:12.863	37.196113145	-3.620370733	-0.004523,3.174865	2.269531,11.925781	1.722656,-12.035156	0.
245.386	16:37:13.113	37.196113608	-3.620371401	-0.004523,3.174865	2.269531,11.925781	1.722656,-12.035156	0.
245.636	16:37:13.363	37.196113607	-3.620373094	-0.004523,3.174865	2.269531,11.925781	1.722656,-12.035156	0.
245.886	16:37:13.613	37.196113607	-3.620373094	3.875272,8.104923	2.261719,11.957031	2.179688,-9.796875	0.
246.136	16:37:13.863	37.196112679	-3.620379379	3.875272,8.104923	2.261719,11.957031	2.179688,-9.796875	0.
246.386	16:37:14.113	37.196111573	-3.620383613	3.875272,8.104923	2.261719,11.957031	2.179688,-9.796875	0.
246.636	16:37:14.363	37.196111145	-3.620388070	3.875272,8.104923	2.261719,11.957031	2.179688,-9.796875	0.
246.886	16:37:14.613	37.196111144	-3.620388070	9.109476,13.445539	2.609375,11.71875	3.632812,-6.765625	0.
247.136	16:37:14.863	37.196110110	-3.620397520	9.109476,13.445539	2.609375,11.71875	3.632812,-6.765625	0.
247.386	16:37:15.113	37.196110110	-3.620397520	9.109476,13.445539	2.609375,11.71875	3.632812,-6.765625	0.
247.636	16:37:15.363	37.196110109	-3.620408262	9.109476,13.445539	2.609375,11.71875	3.632812,-6.765625	0.
247.886	16:37:15.613	37.196110215	-3.620413968	15.994999,14.641065	2.648438,11.164062	5.492188,-3.5	0.
248.136	16:37:15.863	37.196110749	-3.620420030	15.994999,14.641065	2.648438,11.164062	5.492188,-3.5	0.
248.386	16:37:16.113	37.196111141	-3.620425825	15.994999,14.641065	2.648438,11.164062	5.492188,-3.5	0.
248.636	16:37:16.363	37.196111390	-3.620431754	15.994999,14.641065	2.648438,11.164062	5.492188,-3.5	0.
248.886	16:37:16.613	37.196111390	-3.620431754	13.296067,17.858072	2.488281,10.15625	7.488281,-0.269531	0.
249.136	16:37:16.863	37.196111390	-3.620431754	13.296067,17.858072	2.488281,10.15625	7.488281,-0.269531	0.
249.386	16:37:17.113	37.196111496	-3.620446821	13.296067,17.858072	2.488281,10.15625	7.488281,-0.269531	0.
249.636	16:37:17.363	37.196111959	-3.620451858	13.296067,17.858072	2.488281,10.15625	7.488281,-0.269531	0.
249.886	16:37:17.613	37.196112779	-3.620457208	21.303263,23.669434	2.410156,9.292969	9.21875,2.917969	0.
250.136	16:37:17.863	37.196112779	-3.620457208	21.303263,23.669434	2.410156,9.292969	9.21875,2.917969	0.
250.386	16:37:18.113	37.196114490	-3.620468576	21.303263,23.669434	2.410156,9.292969	9.21875,2.917969	0.
250.636	16:37:18.363	37.196114490	-3.620468576	21.303263,23.669434	2.410156,9.292969	9.21875,2.917969	0.
250.886	16:37:18.613	37.196114490	-3.620468576	21.303263,23.669434	2.410156,9.292969	9.21875,2.917969	0.
251.136	16:37:18.863	37.196114490	-3.620468576	21.303263,23.669434	2.410156,9.292969	9.21875,2.917969	0.
251.386	16:37:19.113	37.196121514	-3.620490153	21.303263,23.669434	2.410156,9.292969	9.21875,2.917969	0.
251.636	16:37:19.363	37.196123618	-3.620495057	21.303263,23.669434	2.410156,9.292969	9.21875,2.917969	0.
251.886	16:37:19.613	37.196123618	-3.620495057	21.303263,23.669434	2.410156,9.292969	9.21875,2.917969	0.
252.136	16:37:19.863	37.196126898	-3.620504554	21.303263,23.669434	2.410156,9.292969	9.21875,2.917969	0.
252.386	16:37:20.113	37.196128753	-3.620508968	21.303263,23.669434	2.410156,9.292969	9.21875,2.917969	0.
252.636	16:37:20.363	37.196128753	-3.620508968	21.303263,23.669434	2.410156,9.292969	9.21875,2.917969	0.
252.886	16:37:20.613	37.196130571	-3.620513560	29.448183,48.004387	0.207031,4.519531	14.566406,11.527344	0.
253.136	16:37:20.863	37.196134494	-3.620522789	29.448183,48.004387	0.207031,4.519531	14.566406,11.527344	0.
253.386	16:37:21.113	37.196137418	-3.620527114	29.448183,48.004387	0.207031,4.519531	14.566406,11.527344	0.
253.636	16:37:21.363	37.196140806	-3.620530993	29.448183,48.004387	0.207031,4.519531	14.566406,11.527344	0.
253.886	16:37:21.613	37.196140806	-3.620530994	29.448183,48.004387	0.207031,4.519531	14.566406,11.527344	0.
254.136	16:37:21.863	37.196140806	-3.620530994	29.448183,48.004387	0.207031,4.519531	14.566406,11.527344	0.
254.386	16:37:22.113	37.196152112	-3.620540135	29.448183,48.004387	0.207031,4.519531	14.566406,11.527344	0.
254.636	16:37:22.363	37.196152112	-3.620540135	29.448183,48.004387	0.207031,4.519531	14.566406,11.527344	0.
254.886	16:37:22.613	37.196152112	-3.620540135	29.448183,48.004387	0.207031,4.519531	14.566406,11.527344	0.
255.136	16:37:22.863	37.196152112	-3.620540135	29.448183,48.004387	0.207031,4.519531	14.566406,11.527344	0.
255.386	16:37:23.113	37.196168805	-3.620551238	29.448183,48.004387	0.207031,4.519531	14.566406,11.527344	0.
255.636	16:37:23.363	37.196172193	-3.620552799	29.448183,48.004387	0.207031,4.519531	14.566406,11.527344	0.
255.886	16:37:23.613	37.196172193	-3.620552800	17.467047,52.235081	-4.441406,-3.089844	17.664062,18.824219	0.
256.136	16:37:23.863	37.196179505	-3.620554183	17.467047,52.235081	-4.441406,-3.089844	17.664062,18.824219	0.
256.386	16:37:24.113	37.196184534	-3.620553737	17.467047,52.235081	-4.441406,-3.089844	17.664062,18.824219	0.
256.636	16:37:24.363	37.196189457	-3.620553292	17.467047,52.235081	-4.441406,-3.089844	17.664062,18.824219	0.
256.886	16:37:24.613	37.196189457	-3.620553293	17.467047,52.235081	-4.441406,-3.089844	17.664062,18.824219	0.
257.136	16:37:24.863	37.196189457	-3.620553293	17.467047,52.235081	-4.441406,-3.089844	17.664062,18.824219	0.
257.386	16:37:25.113	37.196204474	-3.620549281	17.467047,52.235081	-4.441406,-3.089844	17.664062,18.824219	0.
257.636	16:37:25.363	37.196209326	-3.620547097	17.467047,52.235081	-4.441406,-3.089844	17.664062,18.824219	0.
257.886	16:37:25.613	37.196209326	-3.620547097	17.467047,52.235081	-4.441406,-3.089844	17.664062,18.824219	0.
258.136	16:37:25.863	37.196209326	-3.620547097	17.467047,52.235081	-4.441406,-3.089844	17.664062,18.824219	0.
258.386	16:37:26.113	37.196216995	-3.620539830	17.467047,52.235081	-4.441406,-3.089844	17.664062,18.824219	0.
258.636	16:37:26.363	37.196222382	-3.620528282	17.467047,52.235081	-4.441406,-3.089844	17.664062,18.824219	0.
258.886	16:37:26.613	37.196222382	-3.620528282	-3.009664,11.500507	-9.464844,-12.546875	15.40625,14.847656	0.144725
259.136	16:37:26.863	37.196222382	-3.620528282	-3.009664,11.500507	-9.464844,-12.546875	15.40625,14.847656	0.144725
259.386	16:37:27.113	37.196228589	-3.620506122	-3.009664,11.500507	-9.464844,-12.546875	15.40625,14.847656	0.144725
259.636	16:37:27.363	37.196229695	-3.620497695	-3.009664,11.500507	-9.464844,-12.546875	15.40625,14.847656	0.144725
259.886	16:37:27.613	37.196229696	-3.620497695	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
260.136	16:37:27.863	37.196230695	-3.620480216	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
260.386	16:37:28.113	37.196230695	-3.620480216	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
260.636	16:37:28.363	37.196230695	-3.620462514	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
260.886	16:37:28.613	37.196230695	-3.620462514	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
261.136	16:37:28.863	37.196230695	-3.620462514	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
261.386	16:37:29.113	37.196230695	-3.620462514	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
261.636	16:37:29.363	37.196225773	-3.620430943	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
261.886	16:37:29.613	37.196225773	-3.620430942	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
262.136	16:37:29.863	37.196221920	-3.620417609	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
262.386	16:37:30.113	37.196219387	-3.620410385	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
262.636	16:37:30.363	37.196217354	-3.620403116	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
262.886	16:37:30.613	37.196217354	-3.620403115	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
263.136	16:37:30.863	37.196212538	-3.620389648	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
263.386	16:37:31.113	37.196209256	-3.620382780	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
263.636	16:37:31.363	37.196205225	-3.620377205	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
263.886	16:37:31.613	37.196205225	-3.620377205	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
264.136	16:37:31.863	37.196205225	-3.620377205	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
264.386	16:37:32.113	37.196205225	-3.620377205	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
264.636	16:37:32.363	37.196183248	-3.620359945	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
264.886	16:37:32.613	37.196183247	-3.620359944	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
265.136	16:37:32.863	37.196183247	-3.620359944	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
265.386	16:37:33.113	37.196165444	-3.620348081	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
265.636	16:37:33.363	37.196165444	-3.620348081	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
265.886	16:37:33.613	37.196159414	-3.620344422	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
266.136	16:37:33.863	37.196153027	-3.620341345	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
266.386	16:37:34.113	37.196146605	-3.620338713	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
266.636	16:37:34.363	37.196140325	-3.620335724	-7.347434,11.237304	-10.316406,-13.835938	11.976562,9.976562	0.364865
266.886	16:37:34.613	37.196134188	-3.620332557	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
267.136	16:37:34.863	37.196134188	-3.620332557	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
267.386	16:37:35.113	37.196121057	-3.620330013	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
267.636	16:37:35.363	37.196114563	-3.620331038	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
267.886	16:37:35.613	37.196108176	-3.620332866	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
268.136	16:37:35.863	37.196108176	-3.620332866	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
268.386	16:37:36.113	37.196096543	-3.620339510	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
268.636	16:37:36.363	37.196091369	-3.620343969	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
268.886	16:37:36.613	37.196091369	-3.620343969	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
269.136	16:37:36.863	37.196091369	-3.620343969	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
269.386	16:37:37.113	37.196079485	-3.620361539	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
269.636	16:37:37.363	37.196075916	-3.620368943	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
269.886	16:37:37.613	37.196072882	-3.620376257	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
270.136	16:37:37.863	37.196072882	-3.620376257	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
270.386	16:37:38.113	37.196072882	-3.620376257	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
270.636	16:37:38.363	37.196067242	-3.620396103	0.,31.494448	0.179688,-0.980469	-1.957031,-13.753906	0.
